plate,mjd,fiberid,fibermag_r,petromag_r,z
739,52520,12,17.41529,16.04538,0.07593521
732,52221,5,17.13847,15.40737,0.08353907
731,52460,69,17.68043,16.45696,0.07824554
727,52207,382,18.27886,17.42306,0.09796101
639,52146,566,17.81617,16.57427,0.09062609
637,52174,425,17.12036,15.83676,0.06250599
1177,52824,554,18.1877,17.29664,0.08887888
1178,52825,397,18.12156,17.07988,0.06398363
644,52173,274,18.07713,16.60165,0.09963876
716,52203,258,17.16675,15.44307,0.07811718
462,51909,362,18.06094,16.9087,0.09410942
461,51910,534,18.00836,16.51819,0.09921398
665,52168,458,18.08124,16.89569,0.07964668
664,52174,602,18.33469,17.50315,0.09117201
2878,54465,380,16.54901,14.11792,0.01780113
656,52148,523,17.7881,16.41595,0.09716605
654,52146,620,16.61621,14.67076,0.05504119
464,51908,461,17.3389,15.70055,0.06720114
464,51908,376,17.65308,15.98386,0.06571906
458,51929,384,16.99627,15.03408,0.02983955
456,51910,579,18.34361,17.39773,0.08522807
649,52201,575,18.13758,17.16151,0.07408068
460,51924,275,17.62137,16.51499,0.0771533
459,51924,351,17.55858,16.42012,0.08793598
456,51910,480,17.60552,15.5297,0.08461325
455,51909,622,18.05026,17.1314,0.08449161
454,51908,358,17.62955,16.46367,0.07575161
668,52162,475,17.89947,16.24292,0.07470094
543,52017,408,19.02339,17.84575,0.08414292
544,52201,460,17.23974,16.02856,0.06664841
545,52202,271,18.71364,16.825,0.09790932
544,52201,278,17.30194,15.15832,0.04117056
552,51992,451,18.3989,17.40353,0.09758824
551,51993,444,17.78691,16.59175,0.09667414
553,51999,358,17.50476,16.40252,0.08728114
554,52000,283,17.71021,16.75176,0.09914467
447,51877,635,17.99389,17.00756,0.08838283
774,52286,58,18.56599,16.99183,0.08147144
776,52319,96,18.37627,17.17423,0.09963329
776,52319,62,17.7258,16.23264,0.0624647
558,52317,229,17.31702,15.76828,0.08049799
774,52286,540,16.91168,15.24282,0.0527584
752,52251,6,18.00557,16.70527,0.08409622
419,51879,100,18.41217,17.17357,0.09524027
429,51820,214,17.19084,15.86911,0.07484744
429,51820,134,18.44098,17.08083,0.07452358
429,51820,51,18.03918,16.79196,0.07421833
419,51879,228,18.12911,16.81413,0.07921155
430,51877,9,16.96549,15.29994,0.04474419
420,51871,21,17.68194,16.65643,0.06115272
424,51893,227,17.64669,15.74154,0.05233242
429,51820,478,16.42084,14.43731,0.0443789
753,52233,383,18.04298,16.60116,0.07688761
418,51817,549,18.08659,16.7871,0.07945749
419,51879,549,17.59043,16.0228,0.07811713
420,51871,543,18.08851,17.03308,0.0761262
427,51900,623,18.31817,17.64683,0.08690428
420,51871,326,18.46642,17.59101,0.07683919
501,52235,238,17.81297,16.57682,0.04071957
475,51965,400,17.7668,16.59097,0.05917703
480,51989,384,17.83314,16.43088,0.0875473
475,51965,489,17.59459,16.21944,0.09268632
475,51965,504,16.76733,14.69704,0.02432739
477,52026,491,18.12368,16.46394,0.09294323
503,51999,582,17.74801,16.2451,0.07166035
504,52316,626,17.20645,15.64176,0.06773257
501,52235,538,17.79917,16.83961,0.09772156
504,52316,452,18.4872,16.94045,0.07909343
508,52366,129,17.89315,16.68156,0.04016602
511,52636,131,16.71332,14.71275,0.0296976
512,51992,82,17.64781,16.46084,0.07495682
513,51989,20,18.12679,16.63513,0.07625668
508,52366,310,17.53473,15.59051,0.03839327
510,52381,109,17.78624,15.9851,0.07612371
510,52381,37,17.96694,16.64921,0.08427024
507,52353,352,16.77246,15.34883,0.01882895
507,52353,583,17.09358,15.61499,0.07725932
509,52374,356,18.38229,17.3767,0.08079009
508,52366,587,17.53021,16.28284,0.08119292
513,51989,465,17.77016,16.15223,0.0748317
506,52022,330,18.45843,17.32854,0.06297348
510,52381,415,17.556,15.9552,0.07516508
510,52381,455,17.90018,16.54976,0.07520607
510,52381,527,18.14905,16.83052,0.07721404
605,52353,185,16.99862,15.44804,0.07998836
763,52235,413,16.39499,14.28047,0.0285726
550,51959,87,16.91252,15.85392,0.06872273
553,51999,540,17.18724,15.10555,0.03887265
555,52266,630,18.27101,16.92532,0.06307771
559,52316,312,18.30141,17.20277,0.07298387
553,51999,371,18.43376,17.41626,0.09962314
555,52266,467,18.26123,17.01325,0.0841931
557,52253,472,16.65125,14.51578,0.03163837
544,52201,47,17.92259,16.53969,0.07577061
545,52202,136,17.429,16.2253,0.04121112
543,52017,134,17.46716,16.03699,0.07679822
544,52201,618,17.83346,16.42504,0.09711234
546,52205,211,18.73527,17.76927,0.09900887
543,52017,452,17.13643,15.22338,0.07791433
545,52202,297,17.38933,15.69546,0.09644904
546,52205,473,18.8931,17.92521,0.06587016
543,52017,369,18.12032,16.81127,0.07644732
546,52205,306,18.46515,17.35896,0.0761716
773,52376,46,18.06461,16.71773,0.08342417
777,52320,524,17.11562,15.49291,0.04991518
789,52342,583,17.25229,15.71134,0.05047881
599,52317,104,17.96821,16.67054,0.09716374
599,52317,108,17.83754,16.33729,0.09596081
600,52317,100,17.79622,16.37573,0.07889001
604,52079,220,17.79066,16.59978,0.07425877
773,52376,261,16.27227,14.19431,0.03074857
598,52316,229,18.34961,17.32557,0.06144801
607,52368,414,17.76281,16.42774,0.06926384
597,52059,616,16.62201,15.07309,0.04207922
598,52316,607,17.6463,16.33323,0.0782368
599,52317,528,17.57309,16.35367,0.07755698
608,52081,584,16.62155,14.48804,0.04832711
505,52317,574,17.91851,16.76579,0.06143229
569,52264,293,18.21513,16.8993,0.09282144
569,52264,246,17.77044,16.6879,0.09308215
576,52325,56,17.90734,16.80912,0.06710989
577,52367,213,18.37507,17.10703,0.08461525
577,52367,56,18.18296,16.74722,0.09399291
577,52367,59,17.58066,16.27496,0.07278948
581,52356,19,16.88313,14.59988,0.05232081
566,52238,195,17.85174,16.81651,0.07177275
566,52238,103,18.64899,17.63232,0.09963915
568,52254,193,18.99555,17.46194,0.08679572
568,52254,194,17.55926,15.83671,0.08748508
568,52254,62,18.26874,16.88792,0.08765608
574,52355,185,17.48722,15.90869,0.08926983
578,52339,180,17.80225,15.887,0.07217871
580,52368,308,16.36709,14.72414,0.05369834
564,52224,345,18.09565,16.97498,0.08122397
566,52238,437,16.16658,13.75289,0.01239375
567,52252,421,17.84301,16.66073,0.07536415
569,52264,360,17.12333,15.95241,0.05926709
578,52339,350,18.61298,17.12201,0.06748332
578,52339,490,17.97013,16.42271,0.07582649
578,52339,598,17.7737,16.40472,0.07238286
579,52338,399,16.5443,14.66569,0.03369704
564,52224,375,17.71869,16.46375,0.07790524
570,52266,422,16.71657,14.91156,0.02737029
570,52266,416,17.39691,16.08047,0.08790407
576,52325,611,16.98741,15.71198,0.06814948
576,52325,622,17.19732,15.73906,0.08425927
577,52367,508,18.34807,17.01188,0.06769395
577,52367,582,17.18914,15.71009,0.06779624
578,52339,427,17.57277,16.07808,0.07010026
581,52356,480,18.04463,16.75045,0.09189197
577,52367,602,17.50552,15.9816,0.08361478
480,51989,402,17.25333,15.58327,0.05961972
500,51994,402,18.53019,17.05211,0.09076887
576,52325,203,17.08118,15.33148,0.06614801
580,52368,96,18.1191,16.85239,0.09095063
838,52378,83,18.36493,17.25279,0.09915892
575,52319,70,17.21449,16.03406,0.05804271
576,52325,161,18.00672,17.08982,0.06492846
577,52367,221,16.8906,15.23452,0.04598193
580,52368,165,16.80511,14.59209,0.02220169
835,52326,182,18.36404,17.08908,0.06280048
838,52378,190,18.30655,17.1176,0.07368384
564,52224,311,18.50176,17.32006,0.06687927
568,52254,115,18.24242,16.9441,0.08896732
571,52286,36,17.4593,16.2419,0.05379654
575,52319,440,17.78473,16.73947,0.07186451
580,52368,115,18.00417,16.74294,0.09143046
581,52356,70,16.23235,14.51023,0.02916876
581,52356,78,17.13498,14.44758,0.02863816
835,52326,37,18.13439,17.15949,0.0746313
835,52326,632,18.72896,17.82854,0.09954792
839,52373,273,17.22546,16.62368,0.07351498
839,52373,34,17.01963,15.36966,0.07471785
840,52374,159,18.03309,17.07979,0.07690704
842,52376,476,18.10203,16.69523,0.08248561
2880,54509,400,17.9544,16.92999,0.07225316
567,52252,468,16.89687,14.76483,0.05660044
578,52339,383,18.10023,16.68187,0.06883032
578,52339,477,18.30331,17.40102,0.09304534
579,52338,476,18.08559,16.90734,0.07170157
835,52326,353,17.26414,15.68243,0.07553738
837,52642,514,18.32226,17.31528,0.08500756
843,52378,391,18.50219,17.31433,0.07698539
844,52378,424,18.00027,16.78238,0.07978451
843,52378,633,17.55482,16.42489,0.0764242
2880,54509,390,17.39599,16.05823,0.07512326
567,52252,327,17.69423,16.50038,0.08779879
574,52355,375,17.37028,15.37836,0.04586622
575,52319,332,17.38906,16.13519,0.07128584
577,52367,454,17.22359,15.1977,0.07006317
578,52339,321,18.06644,16.81459,0.06774389
578,52339,331,17.97295,16.56886,0.07245044
578,52339,379,17.28055,15.81281,0.07368866
839,52373,485,17.14545,15.30549,0.07410888
840,52374,369,18.19,17.1642,0.0731882
844,52378,339,17.51983,16.39726,0.08236735
1184,52641,282,17.98087,17.06234,0.07193013
604,52079,283,17.08404,15.75304,0.07590177
602,52072,240,17.16331,15.96665,0.06286688
757,52238,532,17.50274,16.36526,0.0403714
754,52232,234,18.22899,17.1319,0.06185168
754,52232,167,18.5204,17.48821,0.09714361
758,52253,170,18.35653,17.19543,0.0883108
756,52577,521,17.75714,16.33727,0.07102565
757,52238,520,17.40433,15.99631,0.07550525
758,52253,251,17.56218,16.38813,0.07456735
543,52017,2,18.07818,16.642,0.0779392
758,52253,356,17.99175,16.49212,0.09280755
765,52254,634,17.96497,16.39888,0.08119756
766,52247,44,18.47158,17.54023,0.0712127
754,52232,95,18.59962,17.51029,0.09716487
758,52253,194,17.53858,16.06415,0.08483598
758,52253,161,17.54922,16.02613,0.08954869
759,52254,207,17.94659,16.43775,0.06168301
764,52238,228,17.53307,16.29039,0.07701872
757,52238,295,17.61646,16.02663,0.07228287
758,52253,363,18.31932,17.24543,0.09846161
760,52264,440,16.5115,14.7267,0.03826848
543,52017,16,18.44871,17.43052,0.07665704
269,51910,224,17.62864,16.13916,0.06687512
272,51941,346,17.44203,16.06495,0.09711239
274,51913,424,18.33214,17.09637,0.09667411
274,51913,478,17.87388,16.88254,0.06765038
2880,54509,145,18.2107,17.5472,0.0790716
584,52049,586,17.15426,15.53541,0.02805667
586,52023,627,17.47987,15.61832,0.08455044
587,52026,548,16.73516,15.1874,0.06876966
591,52022,407,18.03703,16.9527,0.0978836
592,52025,449,18.08892,16.59311,0.08024332
592,52025,492,17.58837,16.08039,0.08000907
845,52381,548,17.61278,16.38888,0.08000974
846,52407,577,17.80688,16.61131,0.06439783
856,52339,358,17.29338,15.38781,0.08044691
588,52045,380,18.1543,16.27357,0.0860281
588,52045,620,17.67479,16.14588,0.06353614
849,52439,529,17.18296,15.67587,0.06898189
850,52338,562,17.58171,16.29033,0.07240938
952,52409,193,17.8982,16.92052,0.0596946
953,52411,145,17.29988,15.99647,0.06565364
1828,53504,554,17.37556,15.7919,0.05837107
1827,53531,375,17.1997,15.8718,0.05647241
1827,53531,447,18.46696,17.56755,0.08906141
1828,53504,498,17.67081,16.33751,0.0593817
1833,54561,357,17.93827,16.84233,0.08302064
1831,54557,613,18.1491,16.98846,0.09329904
1829,53494,382,15.97866,14.28778,0.02806095
1824,53491,505,16.42611,14.27702,0.02411783
1824,53491,495,18.12082,16.75341,0.08342391
1830,54560,79,16.8409,14.94867,0.04537415
1828,53504,186,17.82702,16.57918,0.05689374
1826,53499,271,18.02547,16.63329,0.0790946
1824,53491,65,17.20599,15.77554,0.07967056
1828,53504,98,16.82189,15.54625,0.06061584
540,51996,485,18.7792,17.39917,0.09154575
539,52017,470,17.45572,15.58443,0.04208899
790,52441,438,16.94908,15.56902,0.06144759
789,52342,97,17.57051,16.37036,0.07395093
791,52435,174,17.50323,16.20887,0.06886968
789,52342,624,17.88777,16.64602,0.05108444
789,52342,54,17.28839,15.70719,0.06134922
792,52353,262,16.30747,14.22499,0.0384426
792,52353,305,16.58181,14.09489,0.03834537
855,52375,548,18.41007,17.58998,0.08226885
856,52339,368,17.55784,16.31245,0.07342029
855,52375,504,18.54398,17.55385,0.07776558
842,52376,621,17.08131,15.45274,0.07834598
854,52373,556,17.863,16.76244,0.06886539
960,52425,496,18.59813,17.64781,0.06972709
619,52056,62,18.34298,17.41336,0.06452335
619,52056,82,17.33736,16.06103,0.06532821
615,52347,76,17.22655,15.44351,0.07271729
2884,54526,197,16.8659,14.97679,0.04355325
619,52056,404,18.74983,17.75595,0.084118
617,52072,191,18.00985,16.36837,0.06666873
617,52072,344,17.72132,16.66485,0.07291824
609,52339,135,16.88861,15.28405,0.04822259
1830,54560,83,17.895,16.6039,0.05588047
1830,54560,219,17.032,14.97766,0.08153547
585,52027,579,18.28925,17.10388,0.08479866
584,52049,372,17.88559,16.30181,0.08818796
851,52376,378,16.12252,14.54012,0.0329524
849,52439,373,18.35664,17.60813,0.0942359
583,52055,159,17.52581,16.02486,0.08006991
583,52055,478,16.97448,15.67667,0.05415832
582,52045,471,17.35859,16.25608,0.06216028
851,52376,508,17.97009,16.9292,0.09522477
850,52338,493,17.38895,16.10596,0.08725011
845,52381,636,18.42638,17.44745,0.09451199
595,52023,158,17.31436,15.87914,0.04793647
594,52045,252,18.14569,17.03121,0.06583263
593,52026,7,17.98059,16.43878,0.0869177
593,52026,45,17.85462,16.66096,0.06292998
593,52026,55,18.0981,16.67288,0.08491746
593,52026,297,18.59499,17.44982,0.09781088
590,52057,198,17.17207,15.62331,0.076139
588,52045,169,17.61805,16.36737,0.0949709
585,52027,360,18.35939,17.32473,0.08748335
849,52439,157,18.34402,16.91394,0.09603286
593,52026,208,17.42197,15.8545,0.08668856
585,52027,75,16.21907,14.149,0.0335753
267,51608,25,18.13502,16.98268,0.08976489
768,52281,354,17.57255,16.07043,0.07634858
641,52176,88,17.84189,16.50455,0.09524137
739,52520,177,17.8923,16.60034,0.09892434
739,52520,166,18.14576,16.96076,0.07342118
360,51816,629,17.14699,15.70161,0.06108849
1817,53851,248,17.76488,15.88235,0.08125478
1817,53851,244,18.16621,17.36169,0.08014763
1816,53919,46,17.44835,15.60005,0.07325114
1832,54259,384,16.43795,14.90391,0.03060592
1826,53499,339,17.99108,16.89753,0.08081232
1833,54561,419,17.8107,16.50355,0.0748731
1832,54259,180,18.51392,17.35361,0.08039684
1826,53499,281,18.50564,16.90452,0.08166707
2972,54586,81,17.75665,16.44766,0.0845685
916,52378,596,16.63221,14.89596,0.03747117
915,52443,339,17.53262,16.17992,0.08838688
912,52427,218,17.19408,15.47131,0.0537204
789,52342,19,16.96967,14.86645,0.04420122
815,52374,379,17.47217,16.12934,0.0592808
812,52352,105,16.37328,14.5238,0.02042246
796,52401,391,17.71026,16.76209,0.07745277
789,52342,129,17.45249,16.17139,0.07361361
791,52435,128,17.72191,16.64709,0.07889034
560,52296,533,16.9897,14.41616,0.03059717
560,52296,539,17.21607,15.49187,0.0778469
559,52316,536,18.15696,17.1824,0.07339028
789,52342,402,18.39675,17.36006,0.07266072
778,54525,276,17.81353,16.59127,0.06475684
775,52295,146,16.60228,14.95274,0.04634221
815,52374,42,16.63614,15.11982,0.03243576
812,52352,178,17.94457,16.473,0.07119693
851,52376,605,18.34544,17.26573,0.08329137
854,52373,626,18.71779,17.77809,0.07805877
854,52373,630,16.73721,15.32211,0.07721324
839,52373,629,17.89778,16.80285,0.07579865
838,52378,503,18.21719,17.17448,0.09915196
835,52326,420,18.43186,17.07721,0.07591644
849,52439,473,18.21581,16.69913,0.0815636
845,52381,263,17.70435,16.27972,0.06892931
845,52381,437,18.50334,17.68167,0.07960098
2880,54509,635,17.87575,16.47827,0.08252455
2880,54509,494,17.21572,16.07978,0.07718635
844,52378,116,17.0221,15.22567,0.07809494
843,52378,73,17.97361,16.44297,0.07725897
856,52339,1,18.53026,17.4897,0.08943121
2880,54509,316,18.15846,17.20252,0.09879996
2880,54509,300,17.7014,16.39971,0.07725917
844,52378,50,18.59626,17.48244,0.07550721
960,52425,506,17.97908,16.5248,0.06947996
959,52411,544,18.34862,17.06876,0.07043789
946,52407,314,16.85538,14.76959,0.02604822
760,52264,378,16.76495,15.19217,0.06651924
960,52425,422,17.45181,15.99893,0.06909202
2881,54502,520,18.09355,16.96753,0.051675
952,52409,302,16.4443,14.79254,0.05151108
950,52378,585,17.64421,16.28795,0.08067291
960,52425,309,17.48641,16.15864,0.06327759
947,52411,115,16.74929,14.92991,0.04464431
945,52652,226,16.78761,15.15966,0.04803098
766,52247,556,17.48339,16.21094,0.08682631
766,52247,120,18.48702,17.64018,0.08635019
956,52401,64,17.63325,16.25845,0.06791773
954,52405,65,17.79214,16.49331,0.09661832
947,52411,142,18.34142,17.27027,0.08976492
952,52409,257,17.93605,16.65458,0.06039263
632,52071,505,17.33459,16.03329,0.06114577
2884,54526,521,17.02929,15.21576,0.05520238
621,52055,562,16.84851,15.56905,0.02994199
621,52055,583,17.53182,16.44506,0.08171382
845,52381,217,17.24033,16.12861,0.08428096
845,52381,215,18.84593,17.76316,0.08528552
600,52317,118,18.17507,16.95835,0.05232179
598,52316,187,17.63861,16.31604,0.04177528
274,51913,258,18.50787,17.59217,0.09636554
270,51909,10,17.67052,16.55598,0.04153075
269,51910,3,17.14371,15.54144,0.04389971
758,52253,579,17.7775,16.54841,0.07287186
769,54530,340,17.59219,16.345,0.04852691
723,52201,59,16.42912,14.93539,0.06453133
721,52228,265,18.23675,17.06409,0.08255511
721,52228,304,17.90078,16.62882,0.08321052
718,52206,29,17.371,15.60207,0.08243649
718,52206,161,18.62508,17.64268,0.08203566
721,52228,123,17.30224,15.69361,0.08265171
718,52206,70,18.44401,17.49304,0.08381562
718,52206,310,18.84241,17.72512,0.081839
717,52468,19,17.65884,16.22891,0.06672975
716,52203,139,18.72612,17.48653,0.07804901
716,52203,210,18.16503,16.98381,0.0744672
640,52200,84,18.27457,17.22116,0.08393165
366,52017,534,17.01278,15.87387,0.05053651
366,52017,86,18.83233,17.68909,0.07323687
399,51817,495,18.52492,16.91629,0.0792894
753,52233,611,17.73343,16.46172,0.06982318
743,52262,568,18.65395,17.23054,0.0932975
736,52221,423,16.53568,14.15738,0.02431573
753,52233,466,18.67065,17.23706,0.09381977
743,52262,581,18.11772,16.65197,0.08337215
736,52221,516,17.01452,15.35407,0.02558855
734,52224,613,16.22638,14.49602,0.02734784
753,52233,356,18.18565,17.25283,0.07037269
745,52258,115,17.89246,16.61046,0.04093933
744,52251,502,18.07413,16.53282,0.08335537
728,52520,632,16.98508,15.39474,0.07027595
750,52235,222,18.33923,17.18711,0.09557802
744,52251,104,18.11286,17.01304,0.08567529
744,52251,168,18.67592,17.86097,0.08028252
750,52235,99,17.88986,16.6301,0.09149819
731,52460,267,18.271,17.2373,0.06703478
731,52460,263,17.49407,16.31147,0.08711304
751,52251,201,17.83332,16.39432,0.09177692
742,52263,298,18.12831,16.81773,0.09915169
730,52466,44,17.4836,16.40785,0.0714244
745,52258,420,16.71338,14.73781,0.04146826
740,52263,334,17.97078,16.73734,0.08853048
739,52520,338,18.47854,17.1993,0.0832531
736,52221,349,16.80748,14.56463,0.02519035
734,52224,412,16.42112,14.88908,0.03159539
731,52460,614,18.27505,16.55818,0.08387181
746,52238,389,17.19171,15.82444,0.04323797
737,52518,426,18.11347,16.87967,0.08039265
736,52221,623,18.65276,17.81332,0.08320416
748,52233,392,17.91806,16.53208,0.09489051
747,52234,597,17.99949,16.44097,0.06894804
745,52258,630,18.38795,17.15058,0.09286553
746,52238,394,17.6323,16.30518,0.0403318
739,52520,551,18.35239,17.40866,0.0989263
732,52221,455,17.41894,15.97642,0.09022606
738,52521,101,17.21016,15.70004,0.06772791
736,52221,110,17.90475,16.73404,0.08163252
746,52238,261,16.53997,14.48194,0.04054656
749,52226,133,18.3463,17.18543,0.07268808
748,52233,41,17.04946,15.57068,0.06378086
739,52520,288,17.12496,15.66427,0.09857829
738,52521,127,18.61827,17.21962,0.08826666
733,52207,243,18.20985,17.12074,0.08461343
720,52206,165,17.33657,16.07333,0.08259615
1836,54567,586,17.46366,14.21585,0.04157357
1835,54563,528,16.56539,14.68188,0.03827569
1833,54561,500,18.16994,17.31502,0.0806134
1836,54567,22,18.44654,17.11707,0.09957264
1836,54567,268,17.11242,15.15041,0.03916762
1835,54563,60,17.20113,15.70602,0.03734106
1834,54562,23,16.24205,14.21492,0.02151066
726,52226,465,17.97774,16.52927,0.09444065
718,52206,436,17.33994,15.86398,0.05530354
721,52228,616,17.72683,16.29425,0.081559
595,52023,523,17.96589,16.8045,0.08738527
2951,54592,60,18.03642,16.44167,0.09137587
1834,54562,121,17.91111,16.73881,0.07827115
1833,54561,188,18.15651,16.94676,0.09720863
1832,54259,84,16.96696,15.04101,0.03613315
723,52201,562,17.00605,15.67992,0.07539705
592,52025,615,18.71533,17.87648,0.08612785
592,52025,631,17.88207,16.68097,0.03788207
