aid,ra,dec,log_M,Rhlr,e,ng,z,sigma_e
spec-2426-53795-0586,129.951919603998,13.3063567212082,10.926,2.41,0.66,4.41,0.06786913,256.1033951349011
spec-2427-53815-0138,129.566480421499,13.7454085968859,10.099,2.04,0.17,7.3,0.06893793,155.13627519563155
spec-2427-53815-0405,129.171260116879,15.2322822837204,10.662,2.12,0.28,4.3,0.06026174,220.35046138085067
spec-2428-53801-0006,132.078849541904,11.6040031416339,10.736,1.88,0.74,3.46,0.09583072,299.375786585612
spec-2429-53799-0025,132.191223236796,14.2888028085651,10.56,1.72,0.49,7.9,0.09352289,196.91488770421992
spec-2432-54052-0027,135.731304930816,15.6032917109928,10.467,1.59,0.23,3.29,0.07397574,197.6359473570074
spec-2432-54052-0300,133.096639293292,15.9030605757015,10.551,1.65,0.62,2.86,0.06982514,227.35619598613587
spec-2433-53820-0331,133.057529635572,13.9358868357682,10.636,2.23,0.52,4.45,0.09595495,213.9247919546314
spec-2434-53826-0475,136.167948867818,14.4292708360753,10.637,1.91,0.14,4.16,0.09957479,205.9423585298068
spec-2435-53828-0039,137.848106042171,16.5696728611189,10.882,2.25,0.43,4.42,0.08905716,297.98606042341714
spec-2435-53828-0177,136.817132632018,16.6496775023544,10.339,1.04,0.25,2.52,0.07368909,193.42485805327334
spec-2435-53828-0355,135.747797480984,17.2117721162288,10.829,2.84,0.54,4.95,0.04878885,234.90236618865856
spec-2435-53828-0504,136.551291396425,17.2269930230188,10.274,1.47,0.62,5.66,0.06540567,165.38001794762215
spec-2438-54056-0340,138.302271603528,15.5304664900824,10.573,1.7,0.52,3.75,0.0905017,224.40286825826306
spec-2438-54056-0369,138.682128576665,15.6905626772795,10.58,1.42,0.14,3.07,0.08793212,206.89740424056532
spec-2439-53795-0247,138.820979088345,16.8610504339352,10.44,1.12,0.55,3.97,0.0899521,190.0814751684175
spec-2439-53795-0422,139.031190747224,17.7343825425164,10.588,2.25,0.39,5.52,0.02817199,220.93946935072424
spec-2477-54058-0277,159.702764009712,22.9502569801801,10.3,1.14,0.58,3.63,0.05596266,177.35091228500764
spec-2478-54097-0235,160.959241683739,20.4813160623875,10.411,1.01,0.67,2.62,0.07837316,246.9614359332055
spec-2479-54174-0076,162.117944820474,18.0638841595107,10.661,2.04,0.46,4.8,0.0814742,220.0330303559693
spec-2479-54174-0346,160.44488308678,18.8015062215925,10.663,2.3,0.78,4.92,0.0803386,214.472689014121
spec-2479-54174-0415,160.879578959983,19.0280130797867,10.213,1.15,0.59,3.62,0.04409605,172.8089682931461
spec-2479-54174-0438,160.952516569112,18.4707620313279,10.346,1.61,0.44,6.2,0.03039385,188.7670117609947
spec-2480-53851-0001,162.424713258173,15.4988452629284,10.782,1.77,0.06,4.39,0.08666088,230.9234854956627
spec-2480-53851-0347,160.462468604681,16.5081928303595,10.444,1.43,0.32,2.98,0.08371961,190.00257714342848
spec-2482-54175-0097,163.339057396457,17.7136887094068,10.702,2.31,0.46,5.48,0.03793856,236.72004579210454
spec-2482-54175-0139,163.156177622996,17.4240753805476,10.479,1.73,0.3,5.73,0.06688607,218.56993870322356
spec-2482-54175-0191,163.096150950213,17.9120888844171,10.398,1.62,0.21,8.0,0.05697692,185.68686245626336
spec-2484-54144-0210,163.300319670516,19.6998769284348,10.561,1.95,0.58,5.93,0.07902645,198.95386465249123
spec-2484-54144-0328,162.109699414985,21.8133616880603,10.287,1.49,0.71,4.32,0.02419617,169.94860766641213
spec-2485-54176-0131,165.473357848006,18.3885190160202,10.721,2.34,0.49,3.57,0.09237505,225.621695129942
spec-2487-53852-0026,166.937006574453,15.911546557074,10.557,1.94,0.61,3.55,0.08902747,219.5779275325406
spec-2487-53852-0287,164.753659585842,15.4495580611281,10.612,2.01,0.47,7.69,0.08881065,210.05027939976853
spec-2487-53852-0422,165.040752358457,16.8829717125809,10.399,1.45,0.22,4.11,0.06775663,186.99285247343866
spec-2487-53852-0493,165.372272425242,16.5682598328526,10.522,1.98,0.33,7.94,0.06887207,247.46102000432376
spec-2490-54179-0484,167.392312964094,19.4399534490493,10.688,1.83,0.65,4.24,0.07307432,268.8381976477391
spec-2491-53855-0243,166.711992360107,16.4067399285711,10.401,0.9,0.51,5.12,0.08754665,229.20898276218375
spec-2492-54178-0608,169.322192273077,22.4924436275696,10.398,1.93,0.35,5.55,0.09241411,191.8479524654313
spec-2495-54175-0588,170.975967154703,19.4573712641307,10.871,2.48,0.57,6.76,0.09261879,286.7529971153093
spec-2495-54175-0627,171.356050057481,19.7940729401294,10.628,1.88,0.47,3.51,0.06838098,230.7992230323635
spec-2499-54176-0114,172.480404946655,16.4693277972474,10.484,1.33,0.49,2.6,0.08000926,217.78001320045334
spec-2500-54178-0508,172.620539629189,22.1563216754377,10.459,2.23,0.52,5.5,0.06723137,190.19522025632943
spec-2500-54178-0520,172.392902201946,21.7257661172269,10.488,1.53,0.67,3.27,0.03261907,194.04774878815368
spec-2501-54084-0572,173.546464636336,25.5606462049035,10.176,1.0,0.46,7.98,0.07102586,166.2914254231019
spec-2502-54180-0088,173.628830218477,18.3656109513892,10.422,1.69,0.61,3.5,0.08321417,185.18613847607128
spec-2502-54180-0329,172.568569136612,20.6231196666414,10.023,0.93,0.71,2.3,0.06398367,147.36671441291435
spec-2502-54180-0527,174.083276618025,20.5217695448678,10.643,2.14,0.27,5.19,0.02137157,211.9514534395384
spec-2502-54180-0583,174.562267600907,20.1783203974461,10.404,1.08,0.53,3.39,0.06391013,184.48359370438288
spec-2508-53875-0598,176.473114872892,17.3242116151694,10.838,1.8,0.66,3.4,0.09164884,292.4643199453803
spec-2509-54180-0229,176.092557232137,19.7745036426616,10.035,0.7,0.23,3.33,0.02224016,152.75810417264938
spec-2509-54180-0239,176.19424402228,19.7578788655471,10.276,1.48,0.46,3.65,0.02139573,170.88977246860773
spec-2509-54180-0425,175.978158409983,20.4091219410162,10.563,1.92,0.68,4.5,0.03848594,213.2369341278861
spec-2509-54180-0462,176.085076372901,19.9808680549858,10.583,2.36,0.36,3.42,0.02111407,208.83151161341084
spec-2514-53882-0299,178.015655274667,23.5577877976812,10.806,2.26,0.53,4.93,0.05125014,261.6277319902602
spec-2522-54570-0213,239.422425625943,12.2946152623854,10.635,2.2,0.17,5.76,0.07265975,205.84066400409029
spec-2522-54570-0479,239.554851848136,13.1688345130235,10.37,1.9,0.36,5.65,0.03456656,177.31165168267177
spec-2524-54568-0109,241.379862929052,13.369951982433,10.213,1.29,0.23,7.95,0.0407876,239.33763510507666
spec-2524-54568-0487,241.526033522575,14.8126401828734,10.822,1.95,0.6,4.43,0.09337725,284.3186622913488
spec-2525-54569-0267,241.16642591151,11.1082813207233,10.057,1.23,0.08,7.7,0.06475656,146.21433984500482
spec-2525-54569-0501,241.578161514628,12.9719099955022,10.562,1.65,0.66,3.25,0.04016967,244.64707911713955
spec-2528-54571-0611,244.902493952761,11.9303139879768,10.663,1.65,0.62,2.87,0.09349965,237.53268768888063
spec-2531-54572-0241,245.105074982792,9.71282914971831,10.493,1.88,0.29,7.66,0.08842979,201.72087002636613
spec-2533-54585-0073,249.594354113151,11.473837602134,10.482,1.64,0.6,5.2,0.08602997,194.99007742369432
spec-2533-54585-0183,248.253519183506,11.7528056833247,10.595,1.57,0.25,2.54,0.0517427,205.3248984587354
spec-2533-54585-0422,248.298770056883,12.0699721719818,10.582,1.37,0.66,5.08,0.09330507,259.16509903290506
spec-2533-54585-0521,248.517763546954,12.6035382530811,10.559,1.67,0.41,5.86,0.08711089,217.288062853592
spec-2572-54056-0273,126.656880922317,8.71563183473782,10.342,0.9,0.42,3.57,0.07977517,210.78246208993679
spec-2574-54084-0180,132.468972907282,10.5455021895527,10.986,4.17,0.3,7.51,0.06532966,297.69174794227354
spec-2574-54084-0322,132.035424467971,11.58475496615,10.561,1.98,0.44,2.85,0.09544186,239.7354690333523
spec-2575-54085-0085,135.107035387635,11.0369701390343,10.344,1.66,0.48,3.73,0.06250674,177.45774425806573
spec-2576-54086-0465,137.061765301012,12.0108397158805,10.763,1.98,0.23,5.64,0.0761233,238.75347236493658
spec-2577-54086-0403,139.775005647485,13.370933715769,10.529,1.5,0.58,2.84,0.07823801,191.92226132199002
spec-2577-54086-0543,140.232585536419,12.5737979765711,10.313,1.75,0.31,7.89,0.08119195,186.0673562906524
spec-2578-54093-0082,142.380672605519,12.1719618572829,10.8,1.98,0.37,3.59,0.09306733,236.40520999476658
spec-2578-54093-0330,141.145478969587,13.4902038143987,10.414,1.64,0.36,3.81,0.07892866,187.60343227145756
spec-2579-54068-0221,142.416460431617,14.7200006001982,10.603,1.97,0.27,4.55,0.07892723,200.64608302313263
spec-2580-54092-0364,144.254590012072,14.4545663259689,10.801,1.73,0.7,3.84,0.08311538,250.53545815881546
spec-2582-54139-0586,147.795597282691,14.3892225715973,10.535,1.79,0.32,4.89,0.09675948,193.29330146597778
spec-2583-54095-0040,149.253597030494,15.8851038549961,10.512,1.95,0.48,7.9,0.08238113,190.43794722044902
spec-2583-54095-0366,148.24889620866,17.1427491538951,10.448,1.85,0.53,4.83,0.08809816,187.1208136883542
spec-2584-54153-0052,150.208930342402,13.7370160156372,10.34,2.28,0.21,7.72,0.03247606,173.02312483836891
spec-2584-54153-0165,149.495524612074,14.1263958600028,10.477,1.14,0.46,3.42,0.09366962,194.24720781588445
spec-2584-54153-0471,149.120776340871,14.6386378167399,10.388,1.47,0.49,3.82,0.02663583,181.90402937160334
spec-2585-54097-0281,149.308872872035,16.0466220222418,10.389,1.16,0.52,3.95,0.08146362,217.0843792092971
spec-2585-54097-0289,149.487268027927,15.9240586982548,10.473,1.46,0.56,5.78,0.08353499,213.212617926064
spec-2585-54097-0402,150.413574557099,17.7880553537143,10.296,1.09,0.54,4.82,0.0716899,201.55112488652983
spec-2586-54169-0148,151.699390676194,14.3141556489395,10.936,2.51,0.13,4.36,0.02977679,253.34745499453948
spec-2588-54174-0477,153.570596555134,15.3612549108217,10.085,1.19,0.48,4.4,0.06286813,157.69838975173684
spec-2589-54174-0290,154.386644803583,16.1492919580327,10.489,1.97,0.78,3.31,0.08098861,188.5161575590718
spec-2596-54207-0042,183.821884838746,16.496510165729,10.79,2.62,0.68,2.88,0.09313807,257.4122323282204
spec-2598-54232-0330,186.458459796052,18.7011301990702,10.443,1.25,0.76,2.43,0.08411701,207.5158270737294
spec-2599-54234-0002,189.876968318461,16.4242142563795,10.324,1.19,0.12,5.58,0.07043989,190.36224147887856
spec-2599-54234-0017,189.924651237497,16.5379641704221,10.409,1.55,0.64,3.83,0.06608249,193.4226632433373
spec-2599-54234-0056,189.65446046417,16.4831757992123,10.15,1.1,0.74,2.83,0.06771735,156.87641591175958
spec-2599-54234-0152,189.457062785765,17.2943033421361,10.503,1.54,0.44,7.94,0.08868002,227.44627332455198
spec-2599-54234-0619,190.303351915855,18.2140825176636,10.849,2.41,0.5,3.94,0.07132695,247.93776071104384
spec-2599-54234-0637,190.515864880794,17.508575396394,10.448,1.52,0.6,2.9,0.07107078,210.17831249214495
spec-2600-54243-0187,189.813261135942,16.6295080039001,10.627,2.32,0.67,4.92,0.07191934,233.7083097128893
spec-2600-54243-0291,189.148630629951,16.4435053636066,10.834,2.34,0.57,4.36,0.07834645,253.49495931553272
spec-2600-54243-0346,189.043746335167,17.3291021670183,10.358,1.51,0.52,5.91,0.07801393,213.9859546705377
spec-2600-54243-0351,189.057678727644,17.8382326548997,10.471,1.25,0.23,4.09,0.07800474,188.59133543616133
spec-2600-54243-0414,190.300112038475,18.4722849550804,10.213,0.96,0.41,2.87,0.07325374,184.94130671711412
spec-2600-54243-0555,190.788733071972,18.146184853547,10.476,1.54,0.49,4.43,0.08837892,206.17577894757852
spec-2601-54144-0210,191.837321587,16.3982142444722,10.736,2.12,0.44,4.22,0.08196385,224.31435291402067
spec-2603-54479-0181,196.21137334838,17.2501747318695,10.519,1.75,0.83,2.84,0.08852562,228.2452098327987
spec-2603-54479-0355,195.570595628894,17.6363984292818,10.318,1.46,0.64,3.84,0.06516161,178.1002075202264
spec-2603-54479-0447,196.455853269098,18.2504344141646,10.542,2.04,0.7,4.19,0.08502393,203.8864808724463
spec-2604-54484-0628,200.008032971579,17.3102085929438,10.556,1.25,0.6,3.9,0.08751198,263.2304686845408
spec-2605-54484-0011,201.420067169317,15.9233930625348,10.217,1.09,0.6,4.51,0.07574691,169.5347172233891
spec-2605-54484-0497,200.664046127639,17.0870725901057,10.399,1.93,0.33,5.61,0.08523634,203.86954874903125
spec-2605-54484-0622,201.806445025457,17.5052133912874,10.728,2.36,0.57,4.95,0.08711023,230.15208547487418
spec-2606-54154-0257,202.062703502147,15.8799541902978,10.942,2.45,0.39,5.24,0.09645173,270.1513269848798
spec-2606-54154-0296,201.937081167227,15.961890341618,10.723,2.1,0.49,7.97,0.0856359,228.97984736875105
spec-2607-54184-0045,205.436338043281,15.5165983572577,10.671,2.26,0.5,4.18,0.06605029,210.24180271425737
spec-2607-54184-0127,204.665632717115,15.5302815463503,10.285,0.92,0.73,4.7,0.07693143,171.67377229521966
spec-2607-54184-0403,204.444775047626,17.3397283450704,10.229,2.02,0.37,5.15,0.07472423,173.22638685541014
spec-2608-54474-0462,180.571909262466,20.2190600504205,10.405,1.5,0.61,5.1,0.0677323,180.77117084584523
spec-2608-54474-0528,180.867321242363,20.8049468322225,10.263,1.09,0.17,3.45,0.07470154,184.66756071968393
spec-2609-54476-0105,182.91000664935,19.6733189210362,10.236,0.85,0.53,2.74,0.07568188,186.38092454344016
spec-2609-54476-0171,182.331657421221,19.8864559510157,10.202,0.67,0.26,2.88,0.06665427,189.85374444435342
spec-2609-54476-0387,181.049301886041,20.5546235705021,10.384,0.99,0.33,7.95,0.07342097,246.02834804235505
spec-2609-54476-0520,182.355624998249,20.1557992228607,10.037,0.48,0.38,5.18,0.06011003,175.28286185037445
spec-2610-54476-0009,185.086931740934,19.0494154120186,10.668,2.03,0.71,4.2,0.06684322,222.38623219740543
spec-2610-54476-0548,184.788335392981,20.432319313907,10.357,1.15,0.56,3.35,0.03089036,182.00763272707138
spec-2611-54477-0224,185.144584728491,19.6334937953823,10.659,2.0,0.27,4.39,0.07539364,212.10830516041406
spec-2611-54477-0520,186.172192251535,20.1295445448099,10.304,1.84,0.45,7.2,0.07578012,174.82854082911678
spec-2613-54481-0081,190.148376061305,18.6026548171176,10.384,1.18,0.56,3.26,0.07445801,215.36832066230804
spec-2615-54483-0254,193.070379380679,18.4701300537363,10.205,1.28,0.54,6.37,0.06453238,181.4338952673822
spec-2616-54499-0076,195.970971375906,19.2773044879906,10.377,1.01,0.24,3.47,0.06453432,192.95135412070772
spec-2616-54499-0295,193.708764346015,19.1003906091416,10.219,0.81,0.22,5.07,0.06332935,165.09569858003988
spec-2616-54499-0326,194.288069702165,20.80644950169,10.819,3.06,0.5,7.4,0.08583747,305.353465628129
spec-2616-54499-0348,193.962726007345,20.4181045918586,10.356,1.39,0.11,7.84,0.0851713,175.8621752778947
spec-2617-54502-0128,197.213566261449,18.639233233056,10.587,2.25,0.59,4.95,0.08911083,199.2205615105158
spec-2617-54502-0245,196.565457519029,18.6789828206792,10.587,1.45,0.43,4.97,0.08260255,231.45784251439096
spec-2617-54502-0265,196.119281755446,19.2995379212525,10.428,1.49,0.34,4.0,0.06042062,182.21719148533808
spec-2618-54506-0207,197.839351760543,19.1518314747877,10.171,1.43,0.23,7.76,0.06883778,159.2144941732011
spec-2619-54506-0120,201.497100877228,19.2274138076909,10.227,1.52,0.24,4.41,0.08626044,173.22717302792722
spec-2619-54506-0600,202.149655823655,19.3539251990974,10.651,2.35,0.3,5.04,0.08779705,241.05908604551988
spec-2641-54230-0440,202.492380978269,19.4272920281455,10.292,1.18,0.53,4.48,0.08522832,184.52722046635188
spec-2643-54208-0558,181.240505349083,22.8877972418434,10.168,1.46,0.48,7.92,0.07501158,169.10707311761965
spec-2646-54479-0463,186.259298433393,23.1124440118439,10.557,1.26,0.52,4.46,0.06805377,236.4416605354316
spec-2646-54479-0518,186.480008551841,23.092954130788,10.505,1.67,0.32,4.74,0.06582754,191.8278741916369
spec-2649-54212-0014,194.471170464542,21.4515387130529,10.473,1.41,0.62,4.09,0.09914496,191.88634927756388
spec-2649-54212-0036,195.138242700632,22.2183533437002,10.502,2.1,0.34,6.53,0.08669726,230.34948069219223
spec-2649-54212-0258,192.946451927799,21.3336666539389,10.197,0.75,0.17,5.15,0.07475799,189.26341288659984
spec-2650-54505-0152,196.599515360625,22.021413284863,10.498,1.61,0.75,4.8,0.06643387,189.5541680915448
spec-2650-54505-0185,196.318508574852,21.5483803454475,10.609,2.01,0.4,7.86,0.08318521,203.44472313647634
spec-2651-54507-0430,198.179742197935,22.6039987500902,10.19,0.78,0.31,5.34,0.06552083,201.31295271250187
spec-2651-54507-0467,198.447766254795,22.362550234331,10.678,1.57,0.68,3.86,0.09713549,270.76612458275036
spec-2656-54484-0118,182.555240987656,24.9462507944449,10.43,1.28,0.5,4.75,0.08186562,189.656360798722
spec-2656-54484-0128,181.798531095518,23.8744240884015,10.789,2.5,0.25,7.99,0.07647181,330.65863801001035
spec-2656-54484-0211,181.612406946348,23.6061133129017,10.673,1.92,0.73,4.14,0.08854644,213.54420485130944
spec-2658-54502-0015,186.603752675365,24.0144207294779,10.303,1.93,0.34,7.96,0.06571273,186.7786422430374
spec-2659-54498-0015,189.247421736622,24.1212810053956,10.266,1.13,0.6,3.59,0.07143093,168.54694858504178
spec-2660-54504-0537,190.831402244733,25.8067992317422,10.47,1.3,0.28,5.22,0.08790378,217.2113235249257
spec-2661-54505-0126,193.3826859078,24.4600491900551,10.242,0.47,0.59,7.82,0.07022398,230.212412529459
spec-2661-54505-0333,191.652122296624,25.2018952455319,10.843,2.57,0.42,6.14,0.08506952,272.78328947528905
spec-2664-54524-0342,199.610516909236,24.6966059561533,10.327,1.37,0.65,5.1,0.07255003,176.10873986922942
spec-2744-54272-0079,211.361690754301,15.728193884374,10.587,1.51,0.54,4.03,0.0613802,208.7292837692127
spec-2744-54272-0085,210.967544964588,14.8357985838694,10.567,1.21,0.15,3.46,0.06039731,231.6013710085127
spec-2744-54272-0431,210.559403540935,15.7849509440943,10.697,2.07,0.64,4.74,0.09791512,215.03117548850798
spec-2744-54272-0560,211.116245349982,15.8761635956522,10.46,2.09,0.52,4.39,0.0583708,188.50145953236216
spec-2744-54272-0630,211.973294896985,16.0102047299475,10.622,2.48,0.34,7.98,0.09812163,292.76135569971495
spec-2747-54233-0505,217.770788530499,15.1260969548903,10.442,1.89,0.32,7.34,0.08742289,185.29087053191924
spec-2748-54234-0388,218.655907996133,14.8189626523327,10.516,1.12,0.61,3.82,0.07625636,236.95138203655787
spec-2752-54533-0461,227.719267435327,13.3788609473654,10.354,1.29,0.73,4.14,0.08403724,189.82187075201023
spec-2754-54240-0231,232.449238656376,11.6545165985907,10.261,0.97,0.14,4.89,0.07228605,179.1066250961633
spec-2754-54240-0454,233.254270035272,12.5190464296744,10.764,2.11,0.4,4.91,0.07364471,236.63970400544858
spec-2755-54507-0226,206.63895777192,18.4737627817487,10.811,2.81,0.46,4.79,0.08527847,260.9514560496121
spec-2756-54508-0336,207.811004145109,19.2101322026809,10.204,1.05,0.36,4.86,0.07126821,160.279832127472
spec-2756-54508-0614,209.650299304982,19.4088040101818,10.261,1.28,0.46,7.73,0.06324442,165.56111575700956
spec-2757-54509-0127,210.994634169201,16.8845845026088,10.317,2.89,0.26,8.0,0.08088652,209.4457788436051
spec-2757-54509-0312,209.482517051133,17.7098090351549,10.508,1.43,0.52,4.0,0.08248641,193.83553397150098
spec-2757-54509-0373,210.442136429107,18.8077129345051,10.43,1.49,0.19,3.67,0.02758742,189.17888654078402
spec-2757-54509-0516,210.884195747328,18.2729059624744,10.69,2.28,0.58,4.99,0.08183078,216.34037402981005
spec-2759-54534-0230,214.289969113859,17.1169180927099,10.354,1.16,0.19,3.7,0.03858726,174.74388766191436
spec-2760-54506-0238,216.510467081876,16.886762013871,10.215,0.9,0.6,2.73,0.05554606,177.67278874576718
spec-2760-54506-0589,217.282610936785,17.3231264107991,10.477,1.19,0.49,2.95,0.05271743,241.03158274845165
spec-2761-54534-0296,216.827585428846,16.5204488847027,10.445,1.34,0.55,6.23,0.05423094,198.0325345904419
spec-2761-54534-0362,217.963611655543,18.0725388445492,10.481,1.53,0.51,5.02,0.09790786,211.78747160736927
spec-2761-54534-0520,218.545548047316,17.1155369875198,10.478,1.8,0.45,3.71,0.07803483,188.11240499098267
